id,date,year_week,product_number,reporterhq_id,prod_category,specs,display_size,segment,sales_units,inventory_units
202301-132258,2023-01-07,202301,132258,15,Goku,209839,15.6,Core,121.0,166.0
202302-132258,2023-01-14,202302,132258,15,Goku,209839,15.6,Core,0.0,167.0
202302-132258,2023-01-14,202302,132258,93,Goku,209839,15.6,Core,10.0,43.0
202303-132258,2023-01-21,202303,132258,15,Goku,209839,15.6,Core,59.0,78.0
202304-132258,2023-01-28,202304,132258,15,Goku,209839,15.6,Core,114.0,38.0
202304-132258,2023-01-28,202304,132258,93,Goku,209839,15.6,Core,42.0,21.0
202305-132258,2023-02-04,202305,132258,15,Goku,209839,15.6,Core,64.0,22.0
202306-132258,2023-02-11,202306,132258,15,Goku,209839,15.6,Core,0.0,21.0
202306-132258,2023-02-11,202306,132258,93,Goku,209839,15.6,Core,7.0,10.0
202307-132258,2023-02-18,202307,132258,15,Goku,209839,15.6,Core,45.0,11.0
202307-132258,2023-02-18,202307,132258,93,Goku,209839,15.6,Core,4.0,4.0
202308-132258,2023-02-25,202308,132258,15,Goku,209839,15.6,Core,10.0,10.0
202308-132258,2023-02-25,202308,132258,93,Goku,209839,15.6,Core,2.0,1.0
202309-132258,2023-03-04,202309,132258,15,Goku,209839,15.6,Core,0.0,16.0
202309-132258,2023-03-04,202309,132258,93,Goku,209839,15.6,Core,0.0,0.0
202310-132258,2023-03-11,202310,132258,15,Goku,209839,15.6,Core,28.0,35.0
202310-132258,2023-03-11,202310,132258,93,Goku,209839,15.6,Core,0.0,0.0
202311-132258,2023-03-18,202311,132258,15,Goku,209839,15.6,Core,40.0,41.0
202311-132258,2023-03-18,202311,132258,93,Goku,209839,15.6,Core,0.0,0.0
202312-132258,2023-03-25,202312,132258,15,Goku,209839,15.6,Core,25.0,35.0
202312-132258,2023-03-25,202312,132258,93,Goku,209839,15.6,Core,7.0,1.0
202313-132258,2023-04-01,202313,132258,15,Goku,209839,15.6,Core,20.0,53.0
202313-132258,2023-04-01,202313,132258,93,Goku,209839,15.6,Core,0.0,0.0
202314-132258,2023-04-08,202314,132258,15,Goku,209839,15.6,Core,61.0,103.0
202314-132258,2023-04-08,202314,132258,93,Goku,209839,15.6,Core,1.0,0.0
202315-132258,2023-04-15,202315,132258,15,Goku,209839,15.6,Core,0.0,214.0
202315-132258,2023-04-15,202315,132258,93,Goku,209839,15.6,Core,0.0,0.0
202316-132258,2023-04-22,202316,132258,15,Goku,209839,15.6,Core,2.0,211.0
202316-132258,2023-04-22,202316,132258,93,Goku,209839,15.6,Core,0.0,0.0
202317-132258,2023-04-29,202317,132258,15,Goku,209839,15.6,Core,46.0,141.0
202317-132258,2023-04-29,202317,132258,93,Goku,209839,15.6,Core,0.0,0.0
202318-132258,2023-05-06,202318,132258,15,Goku,209839,15.6,Core,15.0,153.0
202318-132258,2023-05-06,202318,132258,93,Goku,209839,15.6,Core,21.0,0.0
202202-134232,2022-01-15,202202,134232,93,Goku,211773,15.6,Core,1.0,5.0
202203-134232,2022-01-22,202203,134232,93,Goku,211773,15.6,Core,32.0,14.0
202204-134232,2022-01-29,202204,134232,93,Goku,211773,15.6,Core,2.0,31.0
202205-134232,2022-02-05,202205,134232,93,Goku,211773,15.6,Core,0.0,32.0
202206-134232,2022-02-12,202206,134232,93,Goku,211773,15.6,Core,7.0,54.0
202207-134232,2022-02-19,202207,134232,93,Goku,211773,15.6,Core,4.0,107.0
202208-134232,2022-02-26,202208,134232,93,Goku,211773,15.6,Core,12.0,89.0
202209-134232,2022-03-05,202209,134232,93,Goku,211773,15.6,Core,50.0,86.0
202210-134232,2022-03-12,202210,134232,93,Goku,211773,15.6,Core,3.0,134.0
202211-134232,2022-03-19,202211,134232,93,Goku,211773,15.6,Core,16.0,133.0
202212-134232,2022-03-26,202212,134232,93,Goku,211773,15.6,Core,39.0,74.0
202213-134232,2022-04-02,202213,134232,93,Goku,211773,15.6,Core,18.0,
202214-134232,2022-04-09,202214,134232,93,Goku,211773,15.6,Core,121.0,78.0
202215-134232,2022-04-16,202215,134232,93,Goku,211773,15.6,Core,39.0,57.0
202216-134232,2022-04-23,202216,134232,93,Goku,211773,15.6,Core,23.0,71.0
202217-134232,2022-04-30,202217,134232,93,Goku,211773,15.6,Core,4.0,66.0
202219-134232,2022-05-14,202219,134232,93,Goku,211773,15.6,Core,12.0,61.0
202220-134232,2022-05-21,202220,134232,93,Goku,211773,15.6,Core,5.0,92.0
202221-134232,2022-05-28,202221,134232,93,Goku,211773,15.6,Core,0.0,137.0
202223-134232,2022-06-11,202223,134232,93,Goku,211773,15.6,Core,54.0,70.0
202224-134232,2022-06-18,202224,134232,93,Goku,211773,15.6,Core,17.0,44.0
202225-134232,2022-06-25,202225,134232,93,Goku,211773,15.6,Core,18.0,46.0
202226-134232,2022-07-02,202226,134232,93,Goku,211773,15.6,Core,0.0,77.0
202231-134232,2022-08-06,202231,134232,93,Goku,211773,15.6,Core,79.0,154.0
202232-134232,2022-08-13,202232,134232,93,Goku,211773,15.6,Core,71.0,82.0
202233-134232,2022-08-20,202233,134232,93,Goku,211773,15.6,Core,62.0,60.0
202234-134232,2022-08-27,202234,134232,93,Goku,211773,15.6,Core,23.0,71.0
202235-134232,2022-09-03,202235,134232,93,Goku,211773,15.6,Core,9.0,57.0
202236-134232,2022-09-10,202236,134232,93,Goku,211773,15.6,Core,48.0,68.0
202237-134232,2022-09-17,202237,134232,93,Goku,211773,15.6,Core,73.0,64.0
202238-134232,2022-09-24,202238,134232,93,Goku,211773,15.6,Core,103.0,100.0
202239-134232,2022-10-01,202239,134232,93,Goku,211773,15.6,Core,63.0,95.0
202240-134232,2022-10-08,202240,134232,93,Goku,211773,15.6,Core,26.0,147.0
202242-134232,2022-10-22,202242,134232,93,Goku,211773,15.6,Core,30.0,165.0
202243-134232,2022-10-29,202243,134232,93,Goku,211773,15.6,Core,57.0,96.0
202244-134232,2022-11-05,202244,134232,93,Goku,211773,15.6,Core,61.0,85.0
202245-134232,2022-11-12,202245,134232,93,Goku,211773,15.6,Core,73.0,97.0
202248-134232,2022-12-03,202248,134232,93,Goku,211773,15.6,Core,0.0,168.0
202249-134232,2022-12-10,202249,134232,93,Goku,211773,15.6,Core,10.0,153.0
202250-134232,2022-12-17,202250,134232,93,Goku,211773,15.6,Core,2.0,187.0
202252-134232,2022-12-31,202252,134232,93,Goku,211773,15.6,Core,45.0,120.0
202302-134232,2023-01-14,202302,134232,93,Goku,211773,15.6,Core,0.0,124.0
202304-134232,2023-01-28,202304,134232,93,Goku,211773,15.6,Core,0.0,142.0
202306-134232,2023-02-11,202306,134232,93,Goku,211773,15.6,Core,8.0,129.0
202307-134232,2023-02-18,202307,134232,93,Goku,211773,15.6,Core,0.0,132.0
202308-134232,2023-02-25,202308,134232,93,Goku,211773,15.6,Core,11.0,125.0
202309-134232,2023-03-04,202309,134232,93,Goku,211773,15.6,Core,8.0,113.0
202310-134232,2023-03-11,202310,134232,93,Goku,211773,15.6,Core,32.0,66.0
202311-134232,2023-03-18,202311,134232,93,Goku,211773,15.6,Core,48.0,37.0
202312-134232,2023-03-25,202312,134232,93,Goku,211773,15.6,Core,2.0,33.0
202313-134232,2023-04-01,202313,134232,93,Goku,211773,15.6,Core,4.0,35.0
202314-134232,2023-04-08,202314,134232,93,Goku,211773,15.6,Core,2.0,31.0
202315-134232,2023-04-15,202315,134232,93,Goku,211773,15.6,Core,0.0,46.0
202316-134232,2023-04-22,202316,134232,93,Goku,211773,15.6,Core,6.0,37.0
202317-134232,2023-04-29,202317,134232,93,Goku,211773,15.6,Core,5.0,52.0
202318-134232,2023-05-06,202318,134232,93,Goku,211773,15.6,Core,8.0,39.0
202201-135219,2022-01-08,202201,135219,93,Arale,214674,15.6,Premium,0.0,220.0
202202-135219,2022-01-15,202202,135219,93,Arale,214674,15.6,Premium,,106.0
202203-135219,2022-01-22,202203,135219,93,Arale,214674,15.6,Premium,154.0,57.0
202204-135219,2022-01-29,202204,135219,93,Arale,214674,15.6,Premium,35.0,44.0
202205-135219,2022-02-05,202205,135219,93,Arale,214674,15.6,Premium,0.0,61.0
202206-135219,2022-02-12,202206,135219,93,Arale,214674,15.6,Premium,20.0,104.0
202207-135219,2022-02-19,202207,135219,93,Arale,214674,15.6,Premium,16.0,104.0
202208-135219,2022-02-26,202208,135219,93,Arale,214674,15.6,Premium,0.0,167.0
202209-135219,2022-03-05,202209,135219,93,Arale,214674,15.6,Premium,61.0,108.0
202210-135219,2022-03-12,202210,135219,93,Arale,214674,15.6,Premium,0.0,115.0
202211-135219,2022-03-19,202211,135219,93,Arale,214674,15.6,Premium,0.0,152.0
202212-135219,2022-03-26,202212,135219,93,Arale,214674,15.6,Premium,41.0,119.0
202213-135219,2022-04-02,202213,135219,93,Arale,214674,15.6,Premium,1.0,154.0
202214-135219,2022-04-09,202214,135219,93,Arale,214674,15.6,Premium,27.0,115.0
202215-135219,2022-04-16,202215,135219,93,Arale,214674,15.6,Premium,28.0,73.0
202216-135219,2022-04-23,202216,135219,93,Arale,214674,15.6,Premium,4.0,75.0
202217-135219,2022-04-30,202217,135219,93,Arale,214674,15.6,Premium,16.0,61.0
202219-135219,2022-05-14,202219,135219,93,Arale,214674,15.6,Premium,4.0,85.0
202220-135219,2022-05-21,202220,135219,93,Arale,214674,15.6,Premium,1.0,83.0
202221-135219,2022-05-28,202221,135219,93,Arale,214674,15.6,Premium,19.0,132.0
202223-135219,2022-06-11,202223,135219,93,Arale,214674,15.6,Premium,11.0,119.0
202224-135219,2022-06-18,202224,135219,93,Arale,214674,15.6,Premium,12.0,113.0
202225-135219,2022-06-25,202225,135219,93,Arale,214674,15.6,Premium,6.0,104.0
202226-135219,2022-07-02,202226,135219,93,Arale,214674,15.6,Premium,37.0,48.0
202231-135219,2022-08-06,202231,135219,93,Arale,214674,15.6,Premium,25.0,22.0
202232-135219,2022-08-13,202232,135219,93,Arale,214674,15.6,Premium,8.0,9.0
202233-135219,2022-08-20,202233,135219,93,Arale,214674,15.6,Premium,3.0,4.0
202234-135219,2022-08-27,202234,135219,93,Arale,214674,15.6,Premium,0.0,3.0
202235-135219,2022-09-03,202235,135219,93,Arale,214674,15.6,Premium,19.0,5.0
202236-135219,2022-09-10,202236,135219,93,Arale,214674,15.6,Premium,0.0,12.0
202237-135219,2022-09-17,202237,135219,93,Arale,214674,15.6,Premium,7.0,11.0
202238-135219,2022-09-24,202238,135219,93,Arale,214674,15.6,Premium,0.0,18.0
202239-135219,2022-10-01,202239,135219,93,Arale,214674,15.6,Premium,5.0,12.0
202240-135219,2022-10-08,202240,135219,93,Arale,214674,15.6,Premium,2.0,14.0
202242-135219,2022-10-22,202242,135219,93,Arale,214674,15.6,Premium,12.0,26.0
202243-135219,2022-10-29,202243,135219,93,Arale,214674,15.6,Premium,5.0,28.0
202244-135219,2022-11-05,202244,135219,93,Arale,214674,15.6,Premium,25.0,46.0
202245-135219,2022-11-12,202245,135219,93,Arale,214674,15.6,Premium,1.0,52.0
202247-135219,2022-11-26,202247,135219,93,Arale,214674,15.6,Premium,1.0,89.0
202248-135219,2022-12-03,202248,135219,93,Arale,214674,15.6,Premium,13.0,69.0
202249-135219,2022-12-10,202249,135219,93,Arale,214674,15.6,Premium,0.0,89.0
202250-135219,2022-12-17,202250,135219,93,Arale,214674,15.6,Premium,6.0,161.0
202252-135219,2022-12-31,202252,135219,93,Arale,214674,15.6,Premium,15.0,141.0
202302-135219,2023-01-14,202302,135219,93,Arale,214674,15.6,Premium,54.0,145.0
202304-135219,2023-01-28,202304,135219,93,Arale,214674,15.6,Premium,56.0,87.0
202306-135219,2023-02-11,202306,135219,93,Arale,214674,15.6,Premium,67.0,65.0
202307-135219,2023-02-18,202307,135219,93,Arale,214674,15.6,Premium,3.0,60.0
202308-135219,2023-02-25,202308,135219,93,Arale,214674,15.6,Premium,99.0,91.0
202309-135219,2023-03-04,202309,135219,93,Arale,214674,15.6,Premium,69.0,45.0
202310-135219,2023-03-11,202310,135219,93,Arale,214674,15.6,Premium,24.0,27.0
202311-135219,2023-03-18,202311,135219,93,Arale,214674,15.6,Premium,13.0,27.0
202312-135219,2023-03-25,202312,135219,93,Arale,214674,15.6,Premium,0.0,43.0
202313-135219,2023-04-01,202313,135219,93,Arale,214674,15.6,Premium,13.0,23.0
202314-135219,2023-04-08,202314,135219,93,Arale,214674,15.6,Premium,2.0,19.0
202315-135219,2023-04-15,202315,135219,93,Arale,214674,15.6,Premium,1.0,27.0
202316-135219,2023-04-22,202316,135219,93,Arale,214674,15.6,Premium,3.0,28.0
202317-135219,2023-04-29,202317,135219,93,Arale,214674,15.6,Premium,12.0,46.0
202318-135219,2023-05-06,202318,135219,93,Arale,214674,15.6,Premium,4.0,93.0
202201-137193,2022-01-08,202201,137193,93,Arale,216608,15.6,Premium,0.0,16.0
202202-137193,2022-01-15,202202,137193,93,Arale,216608,15.6,Premium,34.0,30.0
202203-137193,2022-01-22,202203,137193,93,Arale,216608,15.6,Premium,131.0,15.0
202204-137193,2022-01-29,202204,137193,93,Arale,216608,15.6,Premium,34.0,9.0
202205-137193,2022-02-05,202205,137193,93,Arale,216608,15.6,Premium,20.0,10.0
202206-137193,2022-02-12,202206,137193,93,Arale,216608,15.6,Premium,5.0,18.0
202207-137193,2022-02-19,202207,137193,93,Arale,216608,15.6,Premium,38.0,37.0
202208-137193,2022-02-26,202208,137193,93,Arale,216608,15.6,Premium,1.0,71.0
202209-137193,2022-03-05,202209,137193,93,Arale,216608,15.6,Premium,0.0,146.0
202210-137193,2022-03-12,202210,137193,93,Arale,216608,15.6,Premium,12.0,142.0
202211-137193,2022-03-19,202211,137193,93,Arale,216608,15.6,Premium,21.0,152.0
202212-137193,2022-03-26,202212,137193,93,Arale,216608,15.6,Premium,70.0,105.0
202213-137193,2022-04-02,202213,137193,93,Arale,216608,15.6,Premium,15.0,91.0
202214-137193,2022-04-09,202214,137193,93,Arale,216608,15.6,Premium,61.0,129.0
202215-137193,2022-04-16,202215,137193,93,Arale,216608,15.6,Premium,55.0,64.0
202216-137193,2022-04-23,202216,137193,93,Arale,216608,15.6,Premium,44.0,36.0
202217-137193,2022-04-30,202217,137193,93,Arale,216608,15.6,Premium,3.0,31.0
202219-137193,2022-05-14,202219,137193,93,Arale,216608,15.6,Premium,0.0,46.0
202220-137193,2022-05-21,202220,137193,93,Arale,216608,15.6,Premium,0.0,76.0
202221-137193,2022-05-28,202221,137193,93,Arale,216608,15.6,Premium,0.0,151.0
202223-137193,2022-06-11,202223,137193,93,Arale,216608,15.6,Premium,57.0,83.0
202224-137193,2022-06-18,202224,137193,93,Arale,216608,15.6,Premium,12.0,64.0
202225-137193,2022-06-25,202225,137193,93,Arale,216608,15.6,Premium,6.0,84.0
202226-137193,2022-07-02,202226,137193,93,Arale,216608,15.6,Premium,0.0,107.0
202231-137193,2022-08-06,202231,137193,93,Arale,216608,15.6,Premium,38.0,49.0
202232-137193,2022-08-13,202232,137193,93,Arale,216608,15.6,Premium,18.0,
202233-137193,2022-08-20,202233,137193,93,Arale,216608,15.6,Premium,8.0,9.0
202234-137193,2022-08-27,202234,137193,93,Arale,216608,15.6,Premium,10.0,4.0
202235-137193,2022-09-03,202235,137193,93,Arale,216608,15.6,Premium,1.0,2.0
202236-137193,2022-09-10,202236,137193,93,Arale,216608,15.6,Premium,0.0,3.0
202237-137193,2022-09-17,202237,137193,93,Arale,216608,15.6,Premium,0.0,7.0
202238-137193,2022-09-24,202238,137193,93,Arale,216608,15.6,Premium,30.0,17.0
202239-137193,2022-10-01,202239,137193,93,Arale,216608,15.6,Premium,1.0,15.0
202240-137193,2022-10-08,202240,137193,93,Arale,216608,15.6,Premium,0.0,25.0
202242-137193,2022-10-22,202242,137193,93,Arale,216608,15.6,Premium,38.0,36.0
202243-137193,2022-10-29,202243,137193,93,Arale,216608,15.6,Premium,4.0,70.0
202244-137193,2022-11-05,202244,137193,93,Arale,216608,15.6,Premium,0.0,103.0
202245-137193,2022-11-12,202245,137193,93,Arale,216608,15.6,Premium,35.0,66.0
202247-137193,2022-11-26,202247,137193,93,Arale,216608,15.6,Premium,0.0,68.0
202248-137193,2022-12-03,202248,137193,93,Arale,216608,15.6,Premium,12.0,49.0
202249-137193,2022-12-10,202249,137193,93,Arale,216608,15.6,Premium,7.0,38.0
202250-137193,2022-12-17,202250,137193,93,Arale,216608,15.6,Premium,0.0,52.0
202252-137193,2022-12-31,202252,137193,93,Arale,216608,15.6,Premium,13.0,32.0
202302-137193,2023-01-14,202302,137193,93,Arale,216608,15.6,Premium,10.0,33.0
202304-137193,2023-01-28,202304,137193,93,Arale,216608,15.6,Premium,10.0,55.0
202306-137193,2023-02-11,202306,137193,93,Arale,216608,15.6,Premium,13.0,110.0
202307-137193,2023-02-18,202307,137193,93,Arale,216608,15.6,Premium,0.0,146.0
202308-137193,2023-02-25,202308,137193,93,Arale,216608,15.6,Premium,0.0,184.0
202309-137193,2023-03-04,202309,137193,93,Arale,216608,15.6,Premium,63.0,92.0
202310-137193,2023-03-11,202310,137193,93,Arale,216608,15.6,Premium,35.0,54.0
202311-137193,2023-03-18,202311,137193,93,Arale,216608,15.6,Premium,3.0,49.0
202312-137193,2023-03-25,202312,137193,93,Arale,216608,15.6,Premium,12.0,75.0
202313-137193,2023-04-01,202313,137193,93,Arale,216608,15.6,Premium,21.0,85.0
202314-137193,2023-04-08,202314,137193,93,Arale,216608,15.6,Premium,0.0,100.0
202315-137193,2023-04-15,202315,137193,93,Arale,216608,15.6,Premium,28.0,175.0
202316-137193,2023-04-22,202316,137193,93,Arale,216608,15.6,Premium,8.0,162.0
202317-137193,2023-04-29,202317,137193,93,Arale,216608,15.6,Premium,118.0,88.0
202318-137193,2023-05-06,202318,137193,93,Arale,216608,15.6,Premium,14.0,66.0
202201-138180,2022-01-08,202201,138180,93,Arale,217575,15.6,Premium,0.0,21.0
202202-138180,2022-01-15,202202,138180,93,Arale,217575,15.6,Premium,50.0,26.0
202203-138180,2022-01-22,202203,138180,93,Arale,217575,15.6,Premium,37.0,13.0
202204-138180,2022-01-29,202204,138180,93,Arale,217575,15.6,Premium,103.0,9.0
202205-138180,2022-02-05,202205,138180,93,Arale,217575,15.6,Premium,0.0,11.0
202206-138180,2022-02-12,202206,138180,93,Arale,217575,15.6,Premium,0.0,19.0
202207-138180,2022-02-19,202207,138180,93,Arale,217575,15.6,Premium,50.0,40.0
202208-138180,2022-02-26,202208,138180,93,Arale,217575,15.6,Premium,73.0,60.0
202209-138180,2022-03-05,202209,138180,93,Arale,217575,15.6,Premium,20.0,30.0
202210-138180,2022-03-12,202210,138180,93,Arale,217575,15.6,Premium,19.0,18.0
202211-138180,2022-03-19,202211,138180,93,Arale,217575,15.6,Premium,3.0,17.0
202212-138180,2022-03-26,202212,138180,93,Arale,217575,15.6,Premium,8.0,27.0
202213-138180,2022-04-02,202213,138180,93,Arale,217575,15.6,Premium,121.0,53.0
202214-138180,2022-04-09,202214,138180,93,Arale,217575,15.6,Premium,,25.0
202215-138180,2022-04-16,202215,138180,93,Arale,217575,15.6,Premium,38.0,11.0
202216-138180,2022-04-23,202216,138180,93,Arale,217575,15.6,Premium,25.0,5.0
202217-138180,2022-04-30,202217,138180,93,Arale,217575,15.6,Premium,0.0,4.0
202219-138180,2022-05-14,202219,138180,93,Arale,217575,15.6,Premium,11.0,6.0
202220-138180,2022-05-21,202220,138180,93,Arale,217575,15.6,Premium,0.0,12.0
202221-138180,2022-05-28,202221,138180,93,Arale,217575,15.6,Premium,9.0,26.0
202223-138180,2022-06-11,202223,138180,93,Arale,217575,15.6,Premium,41.0,55.0
202224-138180,2022-06-18,202224,138180,15,Arale,217575,15.6,Premium,69.0,134.0
202224-138180,2022-06-18,202224,138180,93,Arale,217575,15.6,Premium,8.0,72.0
202225-138180,2022-06-25,202225,138180,15,Arale,217575,15.6,Premium,18.0,157.0
202225-138180,2022-06-25,202225,138180,93,Arale,217575,15.6,Premium,0.0,108.0
202226-138180,2022-07-02,202226,138180,15,Arale,217575,15.6,Premium,97.0,
202226-138180,2022-07-02,202226,138180,93,Arale,217575,15.6,Premium,13.0,111.0
202227-138180,2022-07-09,202227,138180,15,Arale,217575,15.6,Premium,116.0,79.0
202228-138180,2022-07-16,202228,138180,15,Arale,217575,15.6,Premium,24.0,42.0
202229-138180,2022-07-23,202229,138180,15,Arale,217575,15.6,Premium,7.0,31.0
202230-138180,2022-07-30,202230,138180,15,Arale,217575,15.6,Premium,24.0,40.0
202231-138180,2022-08-06,202231,138180,15,Arale,217575,15.6,Premium,15.0,17.0
202231-138180,2022-08-06,202231,138180,93,Arale,217575,15.6,Premium,27.0,70.0
202232-138180,2022-08-13,202232,138180,15,Arale,217575,15.6,Premium,7.0,6.0
202232-138180,2022-08-13,202232,138180,93,Arale,217575,15.6,Premium,32.0,40.0
202233-138180,2022-08-20,202233,138180,15,Arale,217575,15.6,Premium,2.0,2.0
202233-138180,2022-08-20,202233,138180,93,Arale,217575,15.6,Premium,4.0,34.0
202234-138180,2022-08-27,202234,138180,15,Arale,217575,15.6,Premium,0.0,1.0
202234-138180,2022-08-27,202234,138180,93,Arale,217575,15.6,Premium,13.0,48.0
202235-138180,2022-09-03,202235,138180,15,Arale,217575,15.6,Premium,0.0,2.0
202235-138180,2022-09-03,202235,138180,93,Arale,217575,15.6,Premium,4.0,69.0
202236-138180,2022-09-10,202236,138180,15,Arale,217575,15.6,Premium,0.0,7.0
202236-138180,2022-09-10,202236,138180,93,Arale,217575,15.6,Premium,,53.0
202237-138180,2022-09-17,202237,138180,15,Arale,217575,15.6,Premium,0.0,18.0
202237-138180,2022-09-17,202237,138180,93,Arale,217575,15.6,Premium,4.0,57.0
202238-138180,2022-09-24,202238,138180,15,Arale,217575,15.6,Premium,0.0,42.0
202238-138180,2022-09-24,202238,138180,93,Arale,217575,15.6,Premium,13.0,66.0
202239-138180,2022-10-01,202239,138180,15,Arale,217575,15.6,Premium,32.0,52.0
202239-138180,2022-10-01,202239,138180,93,Arale,217575,15.6,Premium,0.0,66.0
202240-138180,2022-10-08,202240,138180,15,Arale,217575,15.6,Premium,16.0,54.0
202240-138180,2022-10-08,202240,138180,93,Arale,217575,15.6,Premium,20.0,62.0
202241-138180,2022-10-15,202241,138180,15,Arale,217575,15.6,Premium,0.0,89.0
202242-138180,2022-10-22,202242,138180,15,Arale,217575,15.6,Premium,0.0,120.0
202242-138180,2022-10-22,202242,138180,93,Arale,217575,15.6,Premium,15.0,39.0
202243-138180,2022-10-29,202243,138180,15,Arale,217575,15.6,Premium,31.0,159.0
202243-138180,2022-10-29,202243,138180,87,Arale,217575,15.6,Premium,51.0,112.0
202243-138180,2022-10-29,202243,138180,93,Arale,217575,15.6,Premium,5.0,41.0
202244-138180,2022-11-05,202244,138180,15,Arale,217575,15.6,Premium,127.0,115.0
202244-138180,2022-11-05,202244,138180,87,Arale,217575,15.6,Premium,31.0,81.0
202244-138180,2022-11-05,202244,138180,93,Arale,217575,15.6,Premium,7.0,32.0
202245-138180,2022-11-12,202245,138180,15,Arale,217575,15.6,Premium,28.0,140.0
202245-138180,2022-11-12,202245,138180,87,Arale,217575,15.6,Premium,3.0,100.0
202245-138180,2022-11-12,202245,138180,93,Arale,217575,15.6,Premium,11.0,37.0
202246-138180,2022-11-19,202246,138180,15,Arale,217575,15.6,Premium,58.0,108.0
202246-138180,2022-11-19,202246,138180,87,Arale,217575,15.6,Premium,7.0,127.0
202247-138180,2022-11-26,202247,138180,15,Arale,217575,15.6,Premium,83.0,66.0
